"case_id","reason","age","from","to","lost_time","found_date"
"1469","put up for adoption",0,"Xinjiang","Henan",29,2016
"1468","trafficked",5,"Hubei","Hubei",33,2016
"1467","trafficked",6,"Guizhou","Guizhou",21,2016
"1466","trafficked",4,"Guizhou","Guizhou",22,2016
"1465","trafficked",3,"Henan","Shaanxi",19,2016
"1464","trafficked",5,"Guizhou","Chongqing",20,2016
"1463","trafficked",0,"Hubei","Inner Mongol",29,2016
"1462","trafficked",1,"Hubei","Inner Mongol",29,2016
"1461","trafficked",6,"Yunnan","Guangdong",10,2016
"1459","put up for adoption",0,"Henan","Henan",17,2016
"1458","put up for adoption",5,"Gansu","Shaanxi",14,2016
"1457","put up for adoption",0,"Jilin","Jilin",50,2016
"1456","put up for adoption",0,"Gansu","Gansu",36,2016
"1455","lost",8,"Shandong","Anhui",56,2016
"1454","trafficked",3,"Shanxi","Beijing",29,2016
"1453","trafficked",5,"Guangxi","Guangdong",26,2016
"1452","lost",8,"Guizhou","Jiangsu",24,2016
"1451","trafficked",16,"Sichuan","Shanxi",24,2016
"1450","put up for adoption",0,"Shandong","Shandong",28,2016
"1449","runaway",6,"Anhui","Henan",19,2016
"1448","trafficked",3,"Guizhou","Anhui",24,2016
"1447","trafficked",7,"Guizhou","Hebei",26,2016
"1446","trafficked",7,"Fujian","Guangdong",19,2016
"1445","trafficked",15,"Yunnan","Shandong",26,2016
"1444","put up for adoption",0,"Heilongjiang","Heilongjiang",60,2016
"1443","trafficked",14,"Guizhou","Sichuan",15,2016
"1442","trafficked",4,"Hebei","Hebei",21,2016
"1441","abandoned",5,"Sichuan","Chongqing",24,2016
"1440","trafficked",9,"Sichuan","Hebei",19,2016
"1439","trafficked",2,"Sichuan","Fujian",17,2016
"1438","lost",0,"Shandong","Henan",30,2016
"1437","abandoned",9,"Sichuan","Hebei",10,2016
"1436","lost",10,"Yunnan","Anhui",20,2016
"1435","trafficked",6,"Guizhou","Henan",26,2016
"1434","put up for adoption",0,"Shandong","Shandong",30,2016
"1433","trafficked",0,"Shaanxi","Jiangsu",25,2016
"1432","trafficked",5,"Sichuan","Hebei",26,2015
"1431","lost",5,"Hainan","Guangdong",25,2015
"1430","trafficked",9,"Chongqing","Henan",29,2016
"1429","trafficked",7,"Sichuan","Sichuan",28,2016
"1428","put up for adoption",5,"Jiangsu","Henan",61,2016
"1427","put up for adoption",1,"Shanxi","Shandong",31,2016
"1426","trafficked",5,"Fujian","Jiangxi",20,2016
"1425","trafficked",6,"Sichuan","Shandong",27,2016
"1424","lost",7,"Fujian","Zhejiang",12,2016
"1423","lost",2,"Guangdong","Fujian",19,2016
"1422","put up for adoption",1,"Jiangxi","Jiangxi",13,2016
"1421","trafficked",0,"Yunnan","Fujian",17,2016
"1420","lost",15,"Beijing","Shandong",1,2016
"1419","abandoned",0,"Jiangxi","Jiangxi",22,2016
"1418","lost",7,"Sichuan","Shanxi",33,2016
"1417","lost",5,"Zhejiang","Zhejiang",38,2016
"1416","trafficked",0,"Shaanxi","Shaanxi",37,2016
"1415","trafficked",4,"Guizhou","Hubei",15,2015
"1414","put up for adoption",3,"Sichuan","Hebei",30,2016
"1413","lost",14,"Guangdong","Guangdong",3,2016
"1412","lost",2,"Chongqing","Jiangxi",23,2015
"1411","put up for adoption",3,"Yunnan","Fujian",21,2016
"1410","trafficked",6,"Guangdong","Fujian",17,2015
"1409","trafficked",8,"Tianjin","Henan",18,2016
"1408","trafficked",6,"Yunnan","Guangdong",20,2015
"1407","lost",6,"Henan","Henan",6,2016
"1405","runaway",14,"Hubei","Hubei",11,2016
"1404","trafficked",10,"Yunnan","Anhui",22,2015
"1403","put up for adoption",0,"Yunnan","Yunnan",32,2016
"1402","trafficked",6,"Chongqing","Hebei",57,2016
"1401","trafficked",4,"Sichuan","Sichuan",24,2016
"1400","put up for adoption",0,"Jiangsu","Jiangsu",44,2016
"1399","lost",15,"Yunnan","Shanxi",8,2016
"1398","put up for adoption",0,"Guangdong","Guangdong",36,2016
"1397","trafficked",5,"Guangxi","Guangxi",26,2016
"1396","abandoned",0,"Shanxi","Heilongjiang",29,2016
"1395","put up for adoption",0,"Jiangsu","Henan",47,2015
"1394","put up for adoption",1,"Chongqing","Hebei",49,2016
"1393","trafficked",4,"Guizhou","Guizhou",19,2015
"1392","put up for adoption",3,"Sichuan","Gansu",40,2016
"1391","put up for adoption",0,"Qinghai","Henan",20,2015
"1390","trafficked",13,"Guangdong","Guangdong",26,2016
"1389","put up for adoption",0,"Jiangsu","Hubei",44,2015
"1388","put up for adoption",6,"Shandong","Shandong",26,2015
"1387","trafficked",6,"Guizhou","Guangdong",20,2016
"1386","lost",3,"Guizhou","Guizhou",26,2015
"1385","trafficked",16,"Hubei","Anhui",26,2015
"1384","lost",2,"Jilin","Shandong",37,2016
"1383","put up for adoption",0,"Xinjiang","Xinjiang",25,2016
"1382","put up for adoption",5,"Shandong","Shandong",65,2015
"1381","lost",3,"Sichuan","Guangdong",25,2015
"1380","trafficked",1,"Sichuan","Beijing",28,2016
"1378","trafficked",16,"Yunnan","Jiangsu",20,2016
"1377","trafficked",5,"Guizhou","Guizhou",17,2016
"1376","trafficked",5,"Henan","Henan",76,2015
"1375","trafficked",4,"Heilongjiang","Henan",45,2015
"1374","lost",15,"Shanxi","Sichuan",11,2016
"1373","trafficked",2,"Yunnan","Guangdong",17,2016
"1372","trafficked",3,"Henan","Henan",28,2015
"1369","lost",2,"Chongqing","Chongqing",26,2015
"1371","trafficked",4,"Guangdong","Zhejiang",17,2016
"1370","put up for adoption",3,"Jiangxi","Fujian",26,2015
"1368","put up for adoption",0,"Hebei","Hebei",8,2015
"1367","put up for adoption",0,"Sichuan","Jiangsu",7,2016
"1366","trafficked",4,"Henan","Henan",17,2016
"1365","lost",10,"Hubei","Hebei",16,2016
"1364","put up for adoption",0,"Shaanxi","Zhejiang",10,2015
"1363","trafficked",3,"Jiangxi","Fujian",24,2015
"1362","trafficked",15,"Hebei","Guizhou",26,2015
"1361","put up for adoption",0,"Hunan","Hunan",44,2015
"1360","trafficked",7,"Fujian","Fujian",23,2015
"1359","put up for adoption",0,"Henan","Henan",25,2016
"1358","trafficked",9,"Hubei","Hubei",21,2015
"1357","trafficked",15,"Sichuan","Henan",40,2016
"1356","put up for adoption",0,"Heilongjiang","Heilongjiang",52,2015
"1355","put up for adoption",0,"Shaanxi","Sichuan",28,2015
"1354","trafficked",3,"Hubei","Hebei",29,2015
"1351","trafficked",8,"Fujian","Fujian",22,2015
"1350","put up for adoption",0,"Jiangsu","Shanghai",33,2015
"1349","trafficked",13,"Hubei","Guangxi",10,2015
"1348","abandoned",0,"Hunan","Hunan",30,2015
"1347","put up for adoption",4,"Shanxi","Liaoning",53,2015
"1346","put up for adoption",0,"Guizhou","Heilongjiang",50,2015
"1345","put up for adoption",0,"Inner Mongol","Hebei",28,2015
"1344","lost",3,"Zhejiang","Zhejiang",17,2015
"1343","put up for adoption",0,"Inner Mongol","Shandong",28,2015
"1342","trafficked",4,"Guizhou","Henan",27,2015
"1341","trafficked",3,"Guizhou","Fujian",21,2015
"1340","put up for adoption",2,"Shanxi","Henan",23,2015
"1339","trafficked",0,"Fujian","Fujian",15,2015
"1338","lost",8,"Gansu","Hebei",10,2015
"1337","put up for adoption",0,"Henan","Henan",35,2015
"1336","put up for adoption",0,"Sichuan","Sichuan",24,2015
"1335","trafficked",5,"Guizhou","Fujian",26,2015
"1334","trafficked",6,"Hubei","Henan",22,2015
"1333","lost",13,"Guangdong","Guangdong",1,2015
"1332","trafficked",7,"Guizhou","Fujian",30,2015
"1331","trafficked",2,"Henan","Henan",17,2015
"1330","lost",3,"Chongqing","Chongqing",55,2015
"1329","trafficked",2,"Fujian","Fujian",22,2015
"1328","runaway",15,"Shaanxi","Henan",14,2015
"1327","put up for adoption",6,"Shanghai","Shandong",33,2015
"1324","trafficked",4,"Jiangxi","Fujian",25,2015
"1323","trafficked",4,"Sichuan","Hebei",30,2015
"1322","trafficked",16,"Chongqing","Shandong",31,2015
"1321","lost",13,"Yunnan","Guizhou",20,2015
"1320","put up for adoption",0,"Shanxi","Chongqing",55,2015
"1318","trafficked",10,"Hunan","Guangdong",20,2015
"1317","trafficked",4,"Hubei","Fujian",21,2015
"1316","trafficked",7,"Guangdong","Fujian",16,2015
"1315","abandoned",0,"Jiangxi","Jiangxi",33,2015
"1314","abandoned",0,"Jilin","Jilin",27,2015
"1312","put up for adoption",3,"Anhui","Guangxi",67,2015
"1311","trafficked",7,"Chongqing","Hebei",23,2015
"1310","trafficked",7,"Chongqing","Hebei",27,2015
"1308","lost",4,"Chongqing","Yunnan",16,2015
"1306","put up for adoption",0,"Shandong","Shandong",27,2015
"1304","trafficked",4,"Yunnan","Anhui",29,2015
"1303","put up for adoption",4,"Shanghai","Gansu",56,2015
"1302","trafficked",8,"Sichuan","Shandong",35,2015
"1301","trafficked",5,"Jiangsu","Henan",23,2015
"1300","trafficked",11,"Guizhou","Shandong",14,2015
"1299","trafficked",4,"Sichuan","Fujian",33,2015
"1298","trafficked",7,"Guangdong","Sichuan",11,2015
"1297","trafficked",15,"Henan","Guangdong",10,2015
"1296","trafficked",3,"Guangdong","Guangdong",23,2015
"1295","trafficked",16,"Sichuan","Hebei",27,2015
"1294","put up for adoption",0,"Hebei","Shandong",42,2015
"1293","put up for adoption",0,"Xinjiang","Xinjiang",33,2013
"1292","trafficked",5,"Shaanxi","Hebei",24,2015
"1291","put up for adoption",0,"Shanxi","Henan",44,2015
"1290","trafficked",3,"Shaanxi","Henan",22,2015
"1289","runaway",9,"Guizhou","Fujian",19,2015
"1288","trafficked",12,"Shanxi","Jiangsu",21,2015
"1287","trafficked",3,"Guizhou","Henan",27,2015
"1286","put up for adoption",0,"Shanxi","Hebei",21,2015
"1285","trafficked",14,"Hubei","Guangdong",18,2015
"1284","runaway",16,"Zhejiang","Guizhou",7,2015
"1283","put up for adoption",3,"Guangdong","Guangdong",36,2015
"1282","lost",9,"Guangdong","Guangdong",7,2015
"1281","trafficked",8,"Yunnan","Fujian",23,2014
"1280","abandoned",7,"Shandong","Hebei",21,2015
"1279","put up for adoption",6,"Sichuan","Guangdong",15,2015
"1278","trafficked",2,"Guizhou","Fujian",23,2015
"1277","trafficked",8,"Guangdong","Guangdong",63,2015
"1276","put up for adoption",5,"Guizhou","Fujian",22,2015
"1275","put up for adoption",0,"Shandong","Shandong",36,2015
"1274","lost",5,"Inner Mongol","Beijing",15,2015
"1273","put up for adoption",0,"Jiangsu","Jiangsu",42,2015
"1272","put up for adoption",0,"Shaanxi","Henan",25,2015
"1271","lost",2,"Sichuan","Sichuan",28,2015
"1270","put up for adoption",0,"Chongqing","Chongqing",24,2015
"1269","lost",4,"Guangdong","Guangdong",23,2015
"1268","put up for adoption",0,"Guangdong","Guangxi",23,2015
"1267","trafficked",4,"Fujian","Fujian",30,2015
"1266","trafficked",11,"Yunnan","Sichuan",18,2015
"1265","put up for adoption",0,"Jiangsu","Henan",47,2015
"1264","trafficked",5,"Guangxi","Guangdong",20,2015
"1263","lost",14,"Henan","Zhejiang",17,2015
"1262","put up for adoption",0,"Shanxi","Hebei",41,2015
"1261","trafficked",5,"Chongqing","Guangdong",22,2015
"1260","trafficked",7,"Yunnan","Jiangsu",17,2015
"1259","put up for adoption",3,"Guangxi","Guangxi",26,2015
"1258","put up for adoption",0,"Zhejiang","Hebei",30,2015
"1257","trafficked",3,"Jiangxi","Fujian",20,2015
"1256","lost",14,"Anhui","Liaoning",30,2015
"1255","trafficked",3,"Chongqing","Fujian",12,2015
"1254","trafficked",4,"Gansu","Jiangxi",4,2015
"1253","trafficked",4,"Chongqing","Jiangsu",22,2015
"1252","trafficked",4,"Sichuan","Anhui",26,2015
"1251","trafficked",7,"Sichuan","Anhui",26,2015
"1250","trafficked",8,"Yunnan","Guangdong",25,2015
"1249","put up for adoption",8,"Zhejiang","Fujian",41,2015
"1248","trafficked",9,"Jilin","Liaoning",20,2015
"1247","trafficked",2,"Hubei","Henan",3,2015
"1246","put up for adoption",2,"Hubei","Fujian",38,2015
"1245","trafficked",2,"Guangxi","Guangxi",29,2015
"1244","trafficked",6,"Fujian","Fujian",23,2015
"1243","trafficked",2,"Yunnan","Sichuan",26,2015
"1242","trafficked",4,"Guangxi","Guangdong",23,2015
"1241","trafficked",0,"Beijing","Beijing",52,2015
"1240","trafficked",5,"Shanxi","Jiangsu",26,2015
"1239","trafficked",5,"Henan","Henan",32,2015
"1238","put up for adoption",0,"Henan","Henan",20,2015
"1237","trafficked",5,"Guizhou","Guangdong",21,2015
"1236","trafficked",6,"Sichuan","Hebei",17,2015
"1235","lost",11,"Guangxi","Jiangsu",27,2015
"1234","trafficked",0,"Yunnan","Jiangsu",23,2015
"1233","trafficked",16,"Sichuan","Fujian",32,2015
"1232","trafficked",16,"Yunnan","Beijing",17,2015
"1231","lost",9,"Sichuan","Jiangxi",20,2015
"1230","trafficked",6,"Sichuan","Anhui",28,2015
"1229","trafficked",8,"Hunan","Guangdong",22,2015
"1228","lost",6,"Liaoning","Henan",27,2015
"1227","lost",15,"Hubei","Hubei",22,2015
"1226","lost",8,"Guangdong","Guangdong",7,2015
"1225","lost",13,"Sichuan","Hebei",27,2015
"1224","lost",8,"Guangdong","Guangxi",71,2015
"1223","trafficked",15,"Guizhou","Anhui",30,2015
"1222","trafficked",3,"Sichuan","Guangdong",19,2015
"1221","trafficked",5,"Guangdong","Guangdong",21,2015
"1220","abandoned",0,"Jiangsu","Anhui",54,2015
"1219","put up for adoption",0,"Jiangsu","Jiangsu",50,2015
"1218","trafficked",9,"Henan","Shanxi",71,2015
"1217","abandoned",0,"Guangxi","Guangdong",24,2015
"1216","trafficked",13,"Guangxi","Fujian",11,2015
"1215","trafficked",10,"Guangdong","Guangxi",71,2015
"1214","put up for adoption",1,"Jilin","Fujian",28,2015
"1213","put up for adoption",1,"Hubei","Hubei",23,2015
"1212","trafficked",6,"Sichuan","Guangdong",26,2015
"1210","put up for adoption",1,"Hunan","Guangdong",22,2015
"1209","trafficked",2,"Shanghai","Henan",20,2015
"1208","trafficked",1,"Guizhou","Jiangsu",25,2015
"1207","put up for adoption",0,"Tianjin","Tianjin",58,2015
"1206","lost",6,"Anhui","Shaanxi",55,2015
"1205","lost",5,"Sichuan","Hebei",23,2015
"1204","put up for adoption",11,"Guangdong","Guangdong",18,2015
"1203","trafficked",5,"Guizhou","Fujian",21,2015
"1202","trafficked",5,"Guangdong","Guangdong",18,2015
"1201","runaway",16,"Guangdong","Sichuan",15,2015
"1200","put up for adoption",0,"Hubei","Shaanxi",24,2015
"1198","put up for adoption",0,"Jiangsu","Jiangsu",43,2015
"1197","trafficked",12,"Anhui","Shandong",16,2015
"1196","put up for adoption",0,"Shanxi","Shanxi",45,2015
"1195","put up for adoption",0,"Yunnan","Hebei",49,2015
"1194","put up for adoption",0,"Jilin","Jilin",42,2015
"1193","put up for adoption",0,"Henan","Shanxi",27,2015
"1192","trafficked",4,"Guizhou","Fujian",24,2015
"1191","put up for adoption",0,"Jiangsu","Henan",45,2015
"1190","put up for adoption",0,"Beijing","Sichuan",53,2015
"1189","put up for adoption",12,"Xinjiang","Fujian",9,2015
"1188","put up for adoption",0,"Qinghai","Qinghai",42,2015
"1187","put up for adoption",3,"Shanghai","Shandong",53,2015
"1186","put up for adoption",1,"Zhejiang","Hebei",27,2015
"1185","put up for adoption",1,"Sichuan","Fujian",17,2015
"1184","trafficked",4,"Chongqing","Guangdong",26,2015
"1183","put up for adoption",0,"Sichuan","Sichuan",50,2015
"1182","trafficked",4,"Shaanxi","Henan",30,2015
"1181","trafficked",13,"Shaanxi","Henan",29,2015
"1180","lost",7,"Guangdong","Guangdong",8,2015
"1179","trafficked",3,"Guangdong","Fujian",16,2015
"1178","abandoned",7,"Hunan","Guangxi",24,2015
"1177","runaway",10,"Jiangsu","Anhui",52,2015
"1176","trafficked",3,"Henan","Henan",19,2015
"1174","trafficked",6,"Sichuan","Chongqing",16,2015
"1173","trafficked",11,"Anhui","Anhui",27,2015
"1172","trafficked",15,"Guizhou","Jiangsu",22,2015
"1171","trafficked",3,"Guizhou","Guangdong",25,2015
"1170","trafficked",5,"Sichuan","Guizhou",38,2015
"1169","trafficked",5,"Guangxi","Fujian",27,2015
"1168","lost",16,"Guizhou","Fujian",16,2015
"1167","abandoned",8,"Jiangsu","Jiangsu",36,2015
"1166","trafficked",3,"Chongqing","Anhui",37,2015
"1164","put up for adoption",2,"Shandong","Hebei",50,2015
"1163","trafficked",7,"Gansu","Shandong",22,2015
"1162","trafficked",4,"Hunan","Fujian",27,2015
"1161","runaway",15,"Hebei","Inner Mongol",1,2015
"1159","put up for adoption",2,"Anhui","Shandong",27,2015
"1158","trafficked",7,"Jiangsu","Shandong",84,2015
"1157","put up for adoption",0,"Shandong","Shandong",29,2015
"1156","put up for adoption",0,"Xinjiang","Hebei",24,2015
"1155","trafficked",4,"Guangxi","Fujian",26,2015
"1154","runaway",13,"Hubei","Guangdong",17,2015
"1153","trafficked",5,"Fujian","Fujian",29,2015
"1152","lost",9,"Guangdong","Guangdong",11,2015
"1151","put up for adoption",5,"Chongqing","Chongqing",24,2015
"1150","put up for adoption",3,"Hunan","Hebei",18,2015
"1149","put up for adoption",3,"Sichuan","Sichuan",23,2015
"1148","trafficked",6,"Hunan","Anhui",21,2015
"1147","trafficked",6,"Guangxi","Guangdong",18,2015
"1146","trafficked",6,"Shaanxi","Henan",16,2015
"1145","put up for adoption",2,"Guangxi","Henan",29,2015
"1144","trafficked",15,"Sichuan","Henan",5,2015
"1143","trafficked",15,"Sichuan","Hebei",27,2015
"1141","runaway",16,"Guangdong","Guangdong",4,2015
"1140","put up for adoption",0,"Shandong","Shandong",31,2015
"1139","abandoned",6,"Shanxi","Shanghai",55,2015
"1138","put up for adoption",0,"Shanxi","Henan",29,2015
"1137","put up for adoption",5,"Sichuan","Henan",39,2015
"1136","trafficked",11,"Guangdong","Fujian",69,2015
"1135","abandoned",4,"Henan","Hebei",57,2015
"1134","trafficked",8,"Guizhou","Fujian",20,2015
"1133","trafficked",5,"Guizhou","Fujian",21,2015
"<U+5176><U+4ED6><U+5BFB><U+4EBA>93","trafficked",1,"Hebei","Henan",18,2015
"1132","trafficked",0,"Zhejiang","Fujian",31,2015
"1129","trafficked",3,"Sichuan","Henan",25,2015
"1127","put up for adoption",0,"Shaanxi","Shandong",25,2015
"1126","trafficked",5,"Jiangxi","Fujian",21,2015
"1125","put up for adoption",2,"Shaanxi","Henan",38,2015
"1124","trafficked",15,"Yunnan","Guangdong",27,2015
"1123","put up for adoption",0,"Xinjiang","Xinjiang",44,2015
"1122","runaway",10,"Guangdong","Guangdong",22,2015
"1120","trafficked",2,"Hunan","Guangxi",21,2015
"1119","trafficked",12,"Sichuan","Guizhou",18,2015
"1118","put up for adoption",1,"Shaanxi","Hebei",30,2015
"1117","trafficked",12,"Sichuan","Shandong",33,2015
"1116","lost",4,"Sichuan","Xinjiang",23,2015
"1115","trafficked",2,"Guizhou","Fujian",18,2015
"1114","trafficked",4,"Chongqing","Henan",38,2015
"1113","lost",15,"Hunan","Chongqing",17,2015
"1112","trafficked",15,"Hunan","Guangdong",10,2015
"1111","trafficked",1,"Sichuan","Shandong",36,2015
"1110","put up for adoption",0,"Zhejiang","Jiangxi",25,2015
"1109","put up for adoption",0,"Jiangsu","Shandong",43,2015
"1108","trafficked",4,"Beijing","Henan",21,2015
"1107","put up for adoption",0,"Guangdong","Guangdong",27,2015
"1106","put up for adoption",0,"Shaanxi","Shaanxi",24,2015
"1105","lost",13,"Sichuan","Guangdong",14,2015
"1104","trafficked",10,"Guizhou","Fujian",20,2015
"1103","trafficked",4,"Hebei","Jiangsu",31,2015
"1102","put up for adoption",0,"Hubei","Hubei",29,2015
"1100","trafficked",2,"Chongqing","Jiangsu",7,2015
"1099","trafficked",3,"Hunan","Guangdong",20,2015
"1098","abandoned",1,"Sichuan","Shanxi",50,2015
"1097","trafficked",14,"Guizhou","Shandong",26,2015
"1096","trafficked",4,"Shaanxi","Shaanxi",16,2015
"1095","lost",15,"Anhui","Sichuan",10,2015
"1094","trafficked",8,"Guangxi","Hebei",17,2015
"1092","put up for adoption",1,"Hubei","Hubei",35,2015
"1091","trafficked",6,"Yunnan","Guangdong",20,2015
"1090","lost",8,"Hunan","Hunan",23,2015
"1089","trafficked",1,"Shaanxi","Anhui",28,2015
"1088","trafficked",6,"Shaanxi","Anhui",28,2015
"1087","trafficked",6,"Sichuan","Shandong",30,2015
"1086","trafficked",2,"Guangdong","Guangdong",28,2015
"1085","trafficked",3,"Guangxi","Guangdong",26,2015
"1084","trafficked",5,"Jiangsu","Sichuan",25,2015
"1083","lost",11,"Hunan","Hebei",53,2015
"1082","trafficked",6,"Hainan","Fujian",16,2015
"1081","trafficked",15,"Sichuan","Hebei",28,2015
"1080","lost",8,"Inner Mongol","Sichuan",23,2015
"1079","put up for adoption",0,"Sichuan","Sichuan",16,2015
"1078","abandoned",0,"Guangdong","Guangdong",11,2015
"1077","put up for adoption",6,"Heilongjiang","Heilongjiang",20,2015
"1076","runaway",12,"Yunnan","Jiangsu",6,2015
"1075","runaway",10,"Guizhou","Guangdong",3,2015
"1074","put up for adoption",0,"Fujian","Fujian",42,2015
"1073","put up for adoption",0,"Fujian","Fujian",42,2015
"1072","trafficked",5,"Guizhou","Fujian",20,2015
"1071","put up for adoption",7,"Hunan","Guangdong",32,2015
"1070","put up for adoption",0,"Zhejiang","Shandong",35,2015
"1069","trafficked",10,"Jiangsu","Jiangsu",15,2015
"1068","trafficked",7,"Fujian","Fujian",20,2015
"1067","put up for adoption",0,"Guizhou","Henan",62,2015
"1066","trafficked",4,"Sichuan","Jiangsu",27,2015
"1065","put up for adoption",0,"Sichuan","Hebei",27,2015
"1064","trafficked",5,"Henan","Henan",20,2015
"1063","trafficked",6,"Guangxi","Fujian",19,2015
"1062","trafficked",0,"Guizhou","Jiangsu",29,2015
"1061","trafficked",5,"Guizhou","Fujian",20,2015
"1060","trafficked",16,"Shaanxi","Jiangsu",20,2015
"1059","trafficked",5,"Jiangxi","Guangdong",20,2015
"1058","put up for adoption",0,"Sichuan","Shandong",27,2015
"1057","trafficked",9,"Hunan","Fujian",20,2015
"1056","trafficked",4,"Shaanxi","Anhui",25,2015
"1055","trafficked",6,"Sichuan","Hebei",29,2015
"1054","trafficked",3,"Guizhou","Guangdong",20,2015
"1053","trafficked",5,"Guizhou","Guangdong",17,2015
"1052","put up for adoption",7,"Heilongjiang","Liaoning",27,2015
"1051","trafficked",6,"Henan","Henan",23,2015
"1050","trafficked",6,"Sichuan","Xinjiang",23,2015
"1049","trafficked",13,"Sichuan","Guizhou",11,2015
"1048","put up for adoption",0,"Chongqing","Chongqing",28,2015
"1047","trafficked",3,"Fujian","Fujian",21,2015
"1046","trafficked",7,"Guizhou","Chongqing",21,2015
"1045","put up for adoption",3,"Hunan","Hubei",25,2015
"1044","runaway",15,"Inner Mongol","Jilin",9,2015
"1042","trafficked",8,"Guangxi","Fujian",22,2015
"1041","put up for adoption",0,"Hunan","Hunan",33,2015
"1040","abandoned",4,"Guangdong","Guangdong",16,2015
"1039","put up for adoption",1,"Guangdong","Guangdong",21,2015
"1038","lost",4,"Henan","Beijing",23,2015
"1037","abandoned",0,"Guangxi","Guangdong",24,2015
"1036","put up for adoption",0,"Guangdong","Guangdong",23,2015
"1035","put up for adoption",0,"Heilongjiang","Heilongjiang",33,2015
"1034","lost",12,"Guangdong","Guangdong",1,2015
"1033","trafficked",8,"Chongqing","Fujian",24,2015
"1032","put up for adoption",0,"Anhui","Hainan",22,2015
"1031","lost",8,"Guangxi","Gansu",33,2015
"1030","put up for adoption",0,"Shaanxi","Shaanxi",23,2015
"1029","trafficked",12,"Chongqing","Jiangsu",5,2015
"1027","trafficked",8,"Hunan","Hebei",22,2015
"1026","trafficked",2,"Guangdong","Fujian",25,2015
"1025","trafficked",3,"Anhui","Anhui",25,2015
"1024","trafficked",3,"Hubei","Fujian",22,2015
"1023","trafficked",4,"Guizhou","Hebei",26,2015
"1022","trafficked",3,"Guizhou","Chongqing",25,2015
"1021","put up for adoption",0,"Inner Mongol","Shandong",35,2015
"1019","trafficked",8,"Guangxi","Fujian",23,2015
"1015","trafficked",4,"Yunnan","Henan",32,2015
"1012","trafficked",5,"Sichuan","Fujian",26,2015
"1010","trafficked",6,"Guangxi","Fujian",26,2015
"1008","lost",7,"Jiangxi","Guangdong",20,2015
"1007","lost",7,"Henan","Anhui",21,2015
"1006","trafficked",11,"Yunnan","Guangdong",20,2015
"1005","trafficked",14,"Yunnan","Shanxi",3,2015
"1004","trafficked",6,"Hebei","Hebei",24,2015
"1003","trafficked",8,"Chongqing","Fujian",35,2015
"1002","trafficked",15,"Chongqing","Xinjiang",15,2015
"1000","trafficked",8,"Sichuan","Henan",26,2015
"999","put up for adoption",0,"Shanxi","Shandong",26,2015
"998","trafficked",5,"Yunnan","Guangdong",20,2015
"997","put up for adoption",8,"Sichuan","Henan",26,2015
"996","trafficked",10,"Sichuan","Henan",15,2015
"993","trafficked",4,"Sichuan","Hebei",24,2015
"992","trafficked",4,"Sichuan","Guangdong",25,2015
"990","trafficked",5,"Henan","Henan",28,2015
"989","trafficked",15,"Yunnan","Henan",30,2015
"986","trafficked",10,"Heilongjiang","Shandong",15,2015
"985","trafficked",8,"Guangxi","Hebei",23,2015
"983","trafficked",2,"Guangdong","Guangdong",21,2015
"979","trafficked",6,"Guizhou","Fujian",17,2015
"974","trafficked",10,"Fujian","Guizhou",14,2015
"969","trafficked",7,"Fujian","Fujian",16,2015
"968","trafficked",3,"Henan","Henan",23,2015
"967","trafficked",4,"Guizhou","Guangdong",22,2015
"966","trafficked",6,"Fujian","Fujian",27,2014
"965","trafficked",4,"Guizhou","Fujian",25,2015
"963","lost",6,"Anhui","Jiangsu",56,2015
"961","trafficked",11,"Hunan","Guangdong",12,2015
"959","trafficked",4,"Sichuan","Jiangsu",23,2015
"957","runaway",8,"Sichuan","Guangdong",9,2014
"952","trafficked",13,"Yunnan","Beijing",20,2014
"950","trafficked",11,"Jiangsu","Sichuan",24,2014
"946","trafficked",2,"Guangdong","Sichuan",1,2014
"945","trafficked",6,"Fujian","Fujian",26,2014
"943","trafficked",12,"Yunnan","Hebei",15,2014
"941","trafficked",6,"Chongqing","Hebei",19,2014
"940","trafficked",3,"Sichuan","Jiangsu",25,2014
"939","trafficked",5,"Hubei","Henan",30,2014
"938","trafficked",7,"Sichuan","Henan",25,2014
"937","trafficked",14,"Sichuan","Shandong",24,2014
"936","trafficked",5,"Guangdong","Guangdong",14,2014
"935","put up for adoption",0,"Anhui","Sichuan",23,2014
"934","trafficked",2,"Henan","Henan",24,2014
"933","put up for adoption",0,"Guangxi","Hunan",21,2014
"932","trafficked",2,"Yunnan","Jiangsu",1,2014
"931","lost",1,"Sichuan","Sichuan",25,2014
"930","put up for adoption",4,"Fujian","Fujian",35,2014
"929","lost",14,"Guizhou","Guangdong",3,2014
"928","abandoned",5,"Shandong","Zhejiang",18,2014
"927","trafficked",15,"Guizhou","Jiangsu",27,2014
"926","trafficked",6,"Guangxi","Fujian",26,2014
"925","trafficked",12,"Yunnan","Henan",15,2014
"924","trafficked",9,"Sichuan","Gansu",56,2014
"923","trafficked",12,"Yunnan","Jiangsu",28,2014
"921","put up for adoption",0,"Anhui","Anhui",30,2014
"920","trafficked",4,"Guizhou","Fujian",17,2014
"919","trafficked",4,"Shandong","Shandong",28,2014
"918","runaway",10,"Guangdong","Guangdong",7,2014
"917","trafficked",8,"Sichuan","Jiangsu",33,2014
"916","trafficked",12,"Jiangxi","Guangdong",16,2014
"915","trafficked",0,"Sichuan","Hubei",34,2014
